LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
QG9D86YA3E,65,90706,173824,831,119,4,19.29,12,0.46,Master's,Full-time,Single,No,Yes,Business,No,0
Y3OJQU1FEP,58,90767,105603,325,54,4,8.09,24,0.16,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
HM38Z4EH5Q,35,33716,91270,364,119,2,20.19,60,0.79,High School,Self-employed,Divorced,No,No,Auto,No,0
NZSXNITSCD,45,129143,130134,763,103,3,24.96,48,0.81,High School,Full-time,Single,Yes,Yes,Home,No,0
H7PHW313GI,63,91899,215276,564,69,3,21.44,36,0.52,High School,Full-time,Married,No,No,Other,No,0
IADKYUP063,25,117785,21717,756,44,2,14.34,12,0.64,Bachelor's,Unemployed,Married,No,Yes,Auto,Yes,0
L7IQJ6RJBA,40,112490,157247,677,41,1,16.72,48,0.78,PhD,Part-time,Divorced,Yes,Yes,Education,Yes,0
FMT24IRR3M,56,114920,63973,395,51,2,5.14,48,0.41,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
HHJ031MFON,55,33376,122668,456,46,2,5.96,12,0.14,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
CO6XNM981Z,20,63309,33712,551,74,1,10.07,48,0.71,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,0
FSD7YG15IO,52,149856,233424,462,18,3,19.98,36,0.11,High School,Unemployed,Divorced,No,Yes,Auto,No,0
Z47DKOYAXR,68,62154,136290,444,27,4,10.07,36,0.61,PhD,Self-employed,Married,No,Yes,Home,Yes,0
HSTMCF4V3I,45,123201,175964,637,11,3,13.53,12,0.72,High School,Part-time,Single,Yes,Yes,Other,Yes,0
ZG1HAI6VSL,46,38118,48472,307,53,2,13.99,60,0.81,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
GQLFHVSB4Z,42,98213,41118,700,110,3,11.02,24,0.46,Master's,Full-time,Single,Yes,No,Auto,Yes,0
FSCWA71Y3A,27,26637,86323,512,18,2,14.66,60,0.48,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
0Q3ELP77DK,49,137170,6935,749,110,1,9.67,48,0.67,Master's,Unemployed,Divorced,Yes,No,Education,No,0
5E6TQQZAR2,64,17359,183563,626,99,4,13.49,48,0.57,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,0
NMT45CPZSC,62,138704,94081,446,44,1,21.38,36,0.1,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
DXA5FY2DIJ,62,141094,44305,543,50,2,4.62,24,0.11,Bachelor's,Part-time,Divorced,Yes,Yes,Business,No,0
88EKCZTT4R,35,67772,131698,782,70,2,24.66,48,0.14,Master's,Part-time,Married,Yes,Yes,Business,Yes,0
G5L6DCDKHV,18,132439,8743,421,6,4,13.17,36,0.14,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,1
PFW6SDDO6T,23,75906,131869,538,100,4,4.34,12,0.88,Master's,Part-time,Divorced,No,Yes,Other,Yes,0
LJA0R6X05K,55,43706,190446,551,6,3,4.54,48,0.5,High School,Unemployed,Divorced,Yes,No,Home,No,0
F07WL95SGO,44,50195,200274,320,40,4,10.5,24,0.55,PhD,Full-time,Married,Yes,No,Business,Yes,0
LETBW30KQH,25,67048,130535,388,47,2,19.85,48,0.73,High School,Full-time,Divorced,Yes,Yes,Education,No,0
DYAV5ILN8A,52,65090,149730,765,26,4,3.57,36,0.23,PhD,Self-employed,Divorced,No,No,Business,No,0
GJS1V14OHI,23,47887,153909,331,24,4,7.42,48,0.56,High School,Self-employed,Divorced,Yes,Yes,Other,No,1
DG0FHDK178,34,99949,63933,683,25,3,9.63,36,0.67,Master's,Full-time,Married,No,No,Business,Yes,0
A7S69E0S2L,20,79617,231622,460,37,2,18.89,12,0.56,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
75H6PJJME5,37,56378,172162,373,46,4,19.8,24,0.42,Bachelor's,Self-employed,Married,No,No,Other,No,0
31CIUKX2AF,37,91800,174082,583,56,2,13.34,60,0.23,Master's,Part-time,Single,No,Yes,Business,Yes,0
F7DP72UIU8,52,60713,184656,652,52,2,7.9,12,0.39,Master's,Part-time,Divorced,Yes,Yes,Home,Yes,0
FITV4KAP68,45,62556,225773,347,86,3,22.63,48,0.31,PhD,Self-employed,Single,No,No,Education,No,1
UIN9H5QB1Q,18,99142,118396,388,81,4,22.98,12,0.17,Master's,Part-time,Single,No,Yes,Education,Yes,0
RDM66NCAIW,39,148980,50181,530,101,1,17.72,12,0.36,Bachelor's,Full-time,Married,No,Yes,Education,Yes,0
P9RCZAUEV5,52,84097,195027,532,10,3,18.34,60,0.43,PhD,Unemployed,Married,No,No,Other,Yes,0
Y8700VGD1R,45,37448,214026,459,10,4,11.92,60,0.71,High School,Full-time,Divorced,No,Yes,Other,No,1
SBUQV1JF5H,49,87450,245753,306,29,4,19.87,24,0.5,PhD,Full-time,Single,No,Yes,Auto,No,1
TG7VIEVRJ3,69,16793,100342,787,62,2,16.65,12,0.87,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,0
P369VUZ7RP,26,48192,214001,643,52,4,14.58,12,0.12,Bachelor's,Full-time,Married,Yes,Yes,Home,No,0
BHO2CT2W27,44,30890,226281,739,77,2,8.87,60,0.26,PhD,Unemployed,Married,No,Yes,Auto,No,0
6NTLSIQYMC,31,37966,238372,577,1,3,5.11,36,0.55,High School,Part-time,Married,No,No,Auto,No,0
9YBVYDIK8X,34,28304,114582,370,78,1,14.28,12,0.72,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
5A7UKLX4NZ,39,80899,220983,526,62,3,17.58,48,0.7,High School,Full-time,Single,No,No,Business,Yes,0
6GU6FDEUJ6,43,24499,204277,621,21,4,15.45,12,0.35,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
MQX6753WZV,19,101358,132893,383,8,3,15.76,24,0.58,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
XCC7Q21UAS,53,55184,108681,703,94,2,23.14,24,0.72,High School,Part-time,Single,No,No,Education,Yes,0
PYQ63MIOQW,21,56294,131639,796,45,3,24.92,12,0.5,Bachelor's,Unemployed,Divorced,No,No,Business,No,1
89O0S4EW6O,25,17574,32907,368,34,4,12.88,48,0.78,Master's,Unemployed,Married,Yes,No,Home,No,0
IJONYMX43A,49,60784,191012,593,53,4,22.57,24,0.78,Master's,Unemployed,Married,No,No,Home,No,0
58L7JCWXZM,51,64069,65660,747,62,4,5.65,60,0.65,Master's,Full-time,Divorced,No,Yes,Home,Yes,0
6HC945ZUBT,40,100252,62864,796,13,4,21.23,36,0.13,PhD,Full-time,Divorced,No,No,Home,Yes,0
75CHE48VW8,38,100010,29820,751,87,2,24.01,48,0.24,Bachelor's,Unemployed,Married,No,Yes,Home,No,0
P2I493UR2D,39,89630,113943,538,69,1,3.18,12,0.54,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
O4JAJEKJTP,54,15094,235129,685,48,1,19.63,12,0.17,Master's,Full-time,Single,Yes,No,Auto,Yes,1
243T7YS2BB,38,57628,110978,564,101,1,20.51,48,0.76,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
GDAQKQDHRN,57,16592,93838,658,21,4,18.48,60,0.88,Master's,Part-time,Single,No,Yes,Other,Yes,0
MSECZAP5N2,30,122089,226967,743,5,4,12.68,48,0.4,Master's,Part-time,Single,No,No,Education,No,0
BOSMCE2TV3,24,66429,68991,634,116,3,2.33,48,0.3,PhD,Full-time,Single,No,No,Business,Yes,0
I6MANYMLOI,69,132759,59128,807,58,2,4.52,60,0.6,Master's,Unemployed,Married,No,Yes,Education,Yes,0
WLA7OLV48Y,25,41701,135249,646,79,1,8.27,24,0.18,High School,Part-time,Single,Yes,Yes,Home,Yes,0
ZMO1TVJO0Q,36,28377,54223,511,93,3,7.74,60,0.43,PhD,Full-time,Married,No,No,Auto,Yes,0
3TIV3BI8NG,66,68532,147482,702,69,2,12.38,12,0.55,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
SNNXNF8UTF,63,17743,123270,628,71,1,14.81,60,0.23,Bachelor's,Part-time,Single,No,Yes,Home,No,1
C26QRU7BOF,39,142634,13707,780,100,3,17.06,48,0.3,Master's,Part-time,Married,No,No,Business,Yes,0
7UX8DJCM6K,40,114673,159418,771,82,4,24.6,60,0.81,Master's,Self-employed,Married,Yes,No,Education,Yes,0
5F02CSJKUR,22,67377,15813,700,41,3,11.95,12,0.52,Master's,Part-time,Divorced,No,No,Auto,No,0
I6K09POST5,66,60325,45455,367,0,3,16.75,36,0.58,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
29JO4ZPVHA,36,85455,209836,332,40,1,4.93,12,0.79,High School,Part-time,Divorced,Yes,No,Business,No,0
NSDAO92MO4,53,131151,88313,704,92,4,22.44,12,0.18,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
RE9YVFMDXH,31,138666,9322,589,31,2,12.69,60,0.47,Bachelor's,Part-time,Single,No,No,Education,Yes,0
NLTKJHQZX5,46,149370,200228,821,40,1,22.1,48,0.2,PhD,Unemployed,Married,Yes,No,Business,No,0
L4SWFW6183,34,109163,112632,664,98,3,20.92,60,0.59,PhD,Full-time,Single,No,No,Education,Yes,0
THAME3UOGJ,21,51764,233920,802,99,2,9.52,12,0.12,High School,Part-time,Married,Yes,Yes,Home,Yes,1
QOOHNY01EZ,64,59389,78625,523,47,2,20.56,24,0.21,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,0
S66OVNFW72,56,134459,196058,517,49,4,8.0,24,0.14,High School,Unemployed,Single,No,No,Auto,Yes,0
O07T5Q5PPM,56,48170,120393,638,106,1,10.67,24,0.67,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
PY87HXJHQ3,67,45766,146453,406,108,2,9.88,24,0.68,Master's,Unemployed,Married,Yes,No,Other,No,0
UF4CI1HMLT,54,96509,39023,821,5,1,3.58,24,0.22,High School,Self-employed,Married,No,No,Education,Yes,0
WNB79DK668,69,130026,133113,466,57,2,23.01,60,0.1,Master's,Full-time,Married,Yes,Yes,Other,No,0
S8BJZ4O7LA,60,121713,118619,339,14,2,7.78,12,0.11,High School,Part-time,Single,Yes,Yes,Business,No,0
A5JLXXOLSP,31,110515,147710,343,93,4,12.65,24,0.7,Master's,Unemployed,Single,Yes,No,Other,Yes,0
ZQ9U7YU16W,43,38439,8929,307,37,4,5.87,60,0.75,High School,Part-time,Single,Yes,No,Auto,No,0
PRXAZO225A,24,72828,35413,497,34,4,10.68,60,0.83,PhD,Part-time,Divorced,No,No,Business,Yes,0
HM34RUYVXJ,45,91757,85993,481,83,1,20.37,60,0.71,PhD,Part-time,Single,No,Yes,Home,Yes,0
ZLXDV5LPYY,67,30310,168238,785,71,4,13.76,48,0.75,Bachelor's,Unemployed,Single,No,No,Auto,No,0
BGXQAPZ3F8,61,80585,83378,752,117,4,24.05,60,0.22,Master's,Part-time,Married,Yes,No,Home,No,0
A4GB14OCN0,31,145165,33089,382,62,1,3.92,12,0.19,High School,Self-employed,Single,Yes,No,Auto,No,0
U0ONGUYG71,39,94572,156569,307,0,1,24.66,48,0.3,PhD,Unemployed,Divorced,Yes,No,Business,No,0
IUYI0A69T6,49,126464,249578,560,35,1,2.49,36,0.53,Master's,Full-time,Divorced,No,Yes,Auto,Yes,0
5BYQXFRUY0,19,137430,17361,755,45,3,6.29,36,0.75,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
00WPEO6PI0,51,137335,20751,370,70,4,11.34,24,0.26,High School,Part-time,Married,Yes,Yes,Home,Yes,0
11AF8H1G2F,22,55954,129095,499,15,3,9.99,48,0.55,Master's,Unemployed,Single,Yes,No,Auto,Yes,0
CFSNK1NQUP,44,44073,174552,553,10,4,3.59,24,0.37,High School,Part-time,Divorced,No,No,Other,No,0
Y3N79I1BOA,52,146821,220335,329,82,3,12.91,36,0.29,High School,Part-time,Married,Yes,Yes,Home,No,0
5B6PJ6XBPT,59,75891,172117,726,44,3,9.88,24,0.13,Bachelor's,Unemployed,Divorced,No,Yes,Home,Yes,0
CWSXR7QINM,54,40984,50809,313,63,3,12.21,36,0.63,Bachelor's,Part-time,Single,Yes,No,Home,No,0
2IL8U6YL69,57,133967,246663,326,47,2,13.32,12,0.46,PhD,Self-employed,Single,Yes,No,Education,No,0
A0WQ2MGQEU,37,131965,135786,675,106,2,12.46,12,0.24,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
NEW84RWRL2,35,142681,197061,604,106,3,9.29,12,0.19,High School,Full-time,Married,No,No,Other,No,0
95T169C9E5,67,24960,25626,428,89,4,9.86,12,0.15,Master's,Full-time,Married,No,Yes,Business,No,0
G2GTFVRC41,50,69977,78639,439,65,3,22.36,24,0.6,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
PS3W5O3T4J,49,98653,27813,807,4,1,23.35,36,0.46,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
G9R67M6QS1,38,31751,85315,378,70,1,10.8,12,0.64,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
3KDR8DI81O,35,91195,208996,606,74,3,2.89,24,0.13,High School,Unemployed,Married,No,Yes,Education,No,0
3CKUUIKPRX,37,120906,65236,747,78,4,5.08,36,0.63,High School,Self-employed,Single,No,No,Business,Yes,0
GK1WVNAITZ,38,86101,42632,404,63,1,14.03,36,0.39,PhD,Unemployed,Married,No,Yes,Home,No,0
VNSWWDFA2J,28,49181,153935,354,108,2,24.59,60,0.83,PhD,Part-time,Married,No,No,Education,Yes,0
ZX85Z2LV9T,20,31723,50159,545,84,1,3.32,48,0.45,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0
8Z6CKYQD6P,59,71635,171618,395,40,3,3.88,48,0.71,High School,Full-time,Divorced,Yes,No,Education,Yes,0
NFBHVGG6BI,63,38151,151264,754,33,3,17.59,48,0.7,High School,Full-time,Divorced,No,No,Business,Yes,0
2S142EC1M9,34,36033,48876,679,99,1,17.36,60,0.58,Master's,Full-time,Single,No,No,Business,No,0
CBAYYFKBZB,35,27438,13701,632,9,3,7.74,12,0.72,PhD,Self-employed,Divorced,Yes,No,Auto,Yes,0
R8311G382D,19,134466,239747,766,11,3,3.08,12,0.42,High School,Unemployed,Divorced,Yes,No,Auto,Yes,0
8E53RVVWO6,21,136575,61029,331,64,3,7.68,12,0.33,High School,Full-time,Divorced,No,Yes,Business,Yes,0
TINCWEBH9W,69,112227,42377,686,78,2,15.74,48,0.25,High School,Self-employed,Married,No,No,Business,Yes,0
9ZQ6GVIZCS,39,34298,236083,608,94,3,13.63,60,0.35,Bachelor's,Self-employed,Married,No,No,Business,No,0
EGLCJDKF3P,51,17071,214078,620,57,3,8.86,48,0.55,Master's,Self-employed,Single,Yes,No,Business,Yes,0
NI8KTTNZQ3,18,130723,65589,814,67,2,19.34,60,0.76,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
BVVGVS00A0,40,138450,221333,464,95,1,18.9,12,0.44,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
FJZP45R3F4,40,130264,141151,494,12,1,20.26,60,0.18,High School,Full-time,Divorced,Yes,No,Education,No,0
O39CH3XQ51,43,130671,192392,643,6,1,22.98,48,0.16,PhD,Part-time,Married,Yes,Yes,Home,Yes,0
JJT9YQQUWJ,38,88330,87589,618,5,4,13.5,36,0.66,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0
TIU17TRT1F,45,142595,95471,510,91,4,9.63,36,0.37,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
UBTPNB2S94,55,95313,177882,673,15,1,9.57,12,0.21,Master's,Full-time,Divorced,Yes,No,Auto,Yes,0
SIR3MUB2SH,45,62824,59630,613,18,2,24.93,24,0.7,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
JZ43B7L0VL,26,96495,162101,720,76,1,23.14,12,0.21,Bachelor's,Full-time,Single,Yes,No,Home,Yes,0
767HDE9V78,43,90400,154912,614,67,2,7.33,24,0.79,PhD,Self-employed,Married,No,Yes,Home,Yes,0
RA46V30LVB,37,115654,112978,333,59,2,5.78,24,0.77,Bachelor's,Full-time,Single,Yes,No,Education,Yes,0
AN67ODE6YL,32,42026,211487,837,80,2,5.85,48,0.8,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,0
VAFQVUV72N,26,71306,115784,663,32,3,17.69,60,0.15,PhD,Unemployed,Married,Yes,Yes,Business,Yes,0
KU95I4V87L,57,131684,91681,364,103,3,2.86,36,0.64,Master's,Full-time,Single,No,Yes,Auto,No,0
39FP6SETB9,58,50029,109210,739,20,4,18.09,48,0.62,PhD,Part-time,Divorced,No,Yes,Home,Yes,0
WFXY4800TM,21,97220,90315,842,6,3,18.18,48,0.22,PhD,Part-time,Divorced,Yes,Yes,Auto,No,0
Q0Z67HY0XA,65,66960,48262,442,18,3,5.07,60,0.34,High School,Part-time,Divorced,No,Yes,Other,No,0
CE858PBKNI,59,124028,240913,532,113,2,14.84,48,0.32,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
LSN1QYH95X,64,69914,172537,423,78,3,16.79,60,0.86,High School,Unemployed,Single,Yes,Yes,Auto,Yes,0
OLW1S0XKJN,33,41680,92814,639,33,4,12.16,12,0.64,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
KR28VWVP8W,45,96850,132030,659,14,1,13.02,12,0.37,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
C03UN64BUG,19,140469,247129,767,87,1,8.81,36,0.45,Master's,Part-time,Single,Yes,No,Business,No,0
QOBTIIYT3U,56,77773,7909,747,86,2,24.39,36,0.3,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
H18CFWHUI4,46,60814,75794,394,0,1,22.15,36,0.75,Master's,Part-time,Married,No,Yes,Other,No,1
1U8EJVB1IZ,31,40421,100587,753,32,2,2.85,60,0.68,High School,Unemployed,Single,No,Yes,Home,No,0
EVHK3WJAKU,67,50978,63107,717,91,2,5.93,12,0.81,Master's,Self-employed,Married,Yes,Yes,Auto,No,0
XBDH967TWS,20,74300,226809,723,110,1,17.17,60,0.21,PhD,Self-employed,Divorced,No,No,Business,Yes,0
HQRRFRVED6,42,108344,54488,742,34,4,19.09,36,0.66,Bachelor's,Unemployed,Married,No,No,Other,Yes,0
J13S3KVAUV,38,65622,48059,402,80,3,11.38,24,0.66,High School,Unemployed,Single,No,Yes,Education,No,0
OBSYK5V6FR,29,104394,149493,701,111,3,16.97,60,0.19,PhD,Full-time,Divorced,No,No,Auto,No,0
LZGPROQNZ8,29,136229,33230,623,45,1,14.36,48,0.27,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,0
17VA6RE57X,55,60652,35209,845,96,4,19.53,48,0.73,PhD,Part-time,Divorced,Yes,Yes,Home,Yes,0
QJ4PTZD4JT,36,18192,10141,635,119,1,14.58,12,0.38,High School,Full-time,Single,No,Yes,Business,Yes,0
CW4BCRY4ZB,49,132370,98843,751,7,4,15.55,48,0.2,PhD,Unemployed,Married,No,No,Education,No,0
LV0JQ3FCY5,29,18559,6190,526,85,2,12.22,24,0.53,Master's,Part-time,Single,Yes,No,Home,Yes,0
VBD8XT8YCE,45,79805,78652,844,22,2,19.15,12,0.17,Bachelor's,Unemployed,Divorced,No,No,Other,No,0
J1R5AAJ6BL,66,87979,60907,751,80,3,8.9,48,0.77,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
FF9NW9RRV5,37,141557,182330,844,111,3,20.76,12,0.15,High School,Full-time,Divorced,Yes,Yes,Education,Yes,0
KC0H7J5RSS,66,141660,158624,593,67,2,16.09,48,0.19,PhD,Part-time,Divorced,No,No,Home,No,0
JZJN8UH5UB,19,64922,170856,397,94,2,18.49,48,0.59,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,0
T54BJY4DXG,27,15185,112361,566,49,3,16.69,24,0.23,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0
ZUOSDDGGQM,26,73359,233647,543,66,1,21.38,24,0.84,Master's,Unemployed,Single,Yes,Yes,Education,No,1
FWONT192XW,65,62823,119411,842,113,2,14.38,24,0.81,Bachelor's,Unemployed,Divorced,No,No,Home,Yes,0
WMS4TKUPQD,60,144507,12738,765,65,1,4.36,36,0.13,High School,Full-time,Divorced,Yes,Yes,Other,Yes,0
IW7RWOQ6LX,19,67326,9610,644,34,1,22.4,36,0.31,PhD,Self-employed,Divorced,No,No,Auto,No,0
THO9CYBMM1,25,41037,140739,352,29,3,20.2,60,0.76,Master's,Self-employed,Single,Yes,No,Other,Yes,0
SPHETJAK09,42,46643,45763,698,95,3,11.77,48,0.8,Master's,Unemployed,Single,Yes,No,Business,Yes,0
EXCG56ACEA,44,92412,189332,755,104,1,4.74,48,0.42,Master's,Full-time,Single,Yes,No,Other,No,0
FDKXTKCQ51,30,108625,67400,733,63,1,21.71,48,0.48,High School,Part-time,Married,No,Yes,Home,No,0
HB7AW9O1VR,34,130698,222170,812,80,3,3.4,12,0.72,Bachelor's,Part-time,Single,No,No,Home,Yes,0
HYU8SHWDT0,62,136420,221119,306,43,4,5.36,24,0.76,High School,Self-employed,Single,No,No,Other,Yes,0
K74LMVO4X8,57,65243,158421,309,95,2,16.89,24,0.79,PhD,Part-time,Single,Yes,No,Education,No,0
SUMKC7HE8T,20,126647,213273,684,40,4,24.07,48,0.42,Master's,Self-employed,Divorced,No,No,Home,No,1
53ACIT1FVS,57,56852,125087,781,81,3,7.54,12,0.87,Master's,Full-time,Married,Yes,No,Education,Yes,0
VTOX8NC7CM,22,138068,119934,479,56,1,8.14,12,0.44,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
7F79IHZG5B,38,107237,144865,462,59,4,10.71,60,0.65,PhD,Part-time,Single,Yes,No,Education,Yes,0
2FGR1XMEH0,44,130427,109640,617,63,3,5.2,12,0.89,High School,Part-time,Single,Yes,No,Auto,No,0
I9VRLYRYUX,21,63423,228712,567,48,1,10.91,60,0.79,Master's,Self-employed,Divorced,Yes,Yes,Business,No,0
WVV456BNS4,20,58698,215017,333,59,2,4.59,48,0.76,Master's,Self-employed,Married,Yes,No,Business,No,0
1V87LS9O6Y,35,19596,177313,749,68,1,22.81,48,0.61,Bachelor's,Full-time,Single,Yes,Yes,Home,No,1
PM7S4RNT6J,41,135968,205834,464,65,3,22.69,12,0.35,High School,Part-time,Single,Yes,Yes,Auto,No,0
1Q4H2W0RQE,23,77495,98742,839,115,1,20.73,48,0.46,High School,Self-employed,Single,Yes,Yes,Business,No,1
GJ3TE5WYTS,66,42217,158708,481,16,1,6.11,36,0.77,Master's,Full-time,Single,No,Yes,Other,No,1
CTCC8WWBXX,48,59106,180236,415,27,3,2.48,48,0.18,PhD,Self-employed,Married,Yes,Yes,Auto,No,0
PFQT4CEBN3,26,112005,83585,633,12,4,3.76,60,0.8,Bachelor's,Part-time,Married,No,No,Other,Yes,0
3JV9KCDHO8,46,32443,192218,684,18,2,15.0,24,0.18,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
KPH58Y07IX,58,121544,216365,490,8,2,7.94,24,0.17,Master's,Self-employed,Single,Yes,No,Other,Yes,0
MZHDVTRY6X,52,56074,77225,581,37,4,8.65,24,0.58,Master's,Self-employed,Married,No,Yes,Home,No,0
TVC7GXF9CF,53,130070,131530,649,101,4,6.69,60,0.38,Master's,Self-employed,Married,No,Yes,Other,No,0
KUZ3ZFGXCX,42,87651,142796,791,28,2,23.43,12,0.82,High School,Part-time,Divorced,No,Yes,Home,No,0
VEKA2XE2ZB,58,116926,137218,635,61,3,5.71,12,0.12,High School,Self-employed,Single,No,No,Education,Yes,0
G7YKVJCDUJ,39,52806,234744,666,75,4,13.0,12,0.11,Master's,Unemployed,Divorced,No,No,Auto,No,0
3KRPF6YN4I,22,128066,163472,383,52,4,10.64,60,0.34,Master's,Full-time,Divorced,No,Yes,Other,No,1
3CA5YY3D6H,40,89285,98445,680,25,2,22.75,60,0.32,High School,Unemployed,Single,No,Yes,Business,Yes,0
H2SXA4TWGX,59,128946,62199,442,43,1,3.18,48,0.61,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
2AX0TOPKI7,18,47308,62107,832,39,4,22.61,24,0.3,Bachelor's,Part-time,Married,Yes,No,Other,Yes,0
KLL5BSO1DC,62,126570,182125,837,8,1,21.9,48,0.9,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
KCREIOIAUF,62,43910,41159,649,81,2,23.41,48,0.73,Bachelor's,Part-time,Divorced,No,No,Auto,No,1
X1GSQERT0C,45,45555,35885,372,32,2,18.35,60,0.62,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
AFX573YNR6,65,106114,242206,517,2,4,18.18,36,0.19,High School,Part-time,Divorced,Yes,No,Other,Yes,0
J0QEF61BYW,22,15152,68309,601,5,4,7.72,60,0.36,PhD,Unemployed,Married,Yes,No,Education,Yes,0
MZKGW381DJ,41,98829,75249,311,100,4,9.96,24,0.27,Master's,Self-employed,Single,Yes,Yes,Home,No,0
EADRQFWKG4,58,123330,223114,347,23,1,21.78,48,0.58,High School,Unemployed,Married,No,No,Home,Yes,0
UX43F4RS8O,25,84811,209852,436,93,2,17.71,36,0.79,Master's,Part-time,Single,Yes,Yes,Business,Yes,0
Q3Q84DW1GG,51,32953,70102,581,33,1,22.29,36,0.62,High School,Unemployed,Single,No,No,Other,No,0
RJWLX38J3N,62,75171,190354,342,2,2,22.53,24,0.77,PhD,Unemployed,Married,Yes,No,Home,Yes,0
VGP9TIOMM4,57,147611,119457,607,20,2,16.56,60,0.38,PhD,Part-time,Single,No,Yes,Business,No,0
0XSCYFDTE3,52,109282,164321,465,40,3,13.44,24,0.46,Bachelor's,Part-time,Married,No,Yes,Business,No,0
1TO5VHJSM5,48,25323,14364,765,51,1,24.93,48,0.57,PhD,Unemployed,Single,Yes,Yes,Auto,No,0
QO2DO5W9O2,51,122925,191647,659,11,3,6.56,60,0.89,High School,Part-time,Married,Yes,No,Business,No,0
5TALK8GMXE,64,128993,223067,744,55,3,17.39,12,0.75,High School,Self-employed,Divorced,No,Yes,Business,No,0
9C5IX4NBD3,47,68082,168853,736,105,4,18.74,60,0.21,Bachelor's,Self-employed,Married,Yes,Yes,Education,Yes,0
LAAEBN99TO,27,32052,83211,308,34,3,7.5,36,0.71,High School,Self-employed,Divorced,No,Yes,Other,Yes,0
403YCXSKMI,51,86773,56376,474,37,4,6.48,24,0.33,High School,Part-time,Single,No,No,Other,No,0
QYNLTA523W,28,64398,237914,308,46,4,18.47,48,0.57,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,0
KE4Z4CDWRZ,50,36750,86313,686,65,3,5.76,60,0.66,Master's,Self-employed,Single,No,Yes,Auto,No,0
GZNBLEM1HD,43,37336,43576,606,91,1,20.13,60,0.34,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
4ZJHF87BIP,48,40107,23486,380,51,4,8.32,36,0.34,High School,Part-time,Married,No,No,Education,Yes,0
B4LHCL4UUN,28,123600,74703,835,72,3,15.15,12,0.11,High School,Unemployed,Divorced,No,Yes,Auto,No,0
VC4ESH22X1,41,140796,126822,377,29,1,15.57,36,0.76,Bachelor's,Self-employed,Single,Yes,Yes,Auto,No,0
FFNPGI0ARN,50,135033,108115,592,114,2,16.48,60,0.45,High School,Self-employed,Married,No,Yes,Home,Yes,0
3XRELI2L2D,49,133890,140824,677,111,4,4.79,24,0.18,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
ARQ1PPT348,63,61843,122990,562,85,3,17.8,60,0.52,High School,Self-employed,Divorced,No,Yes,Home,Yes,0
